is_RT	retweet_from	whole_tweet_text	original_text	retweet_text	stopwords_removed_retweet_text	Unnamed: 6	Unnamed: 7	feature_0	feature_1	feature_2	feature_3	feature_4	feature_5	feature_6	feature_7	feature_8	feature_9	feature_10	feature_11	feature_12	feature_13	feature_14	feature_15	feature_16	feature_17	feature_18	feature_19	feature_20	feature_21	feature_22	feature_23	feature_24	feature_25	feature_26	feature_27	feature_28	feature_29	feature_30	feature_31	feature_32	feature_33	feature_34	feature_35	feature_36	feature_37	feature_38	feature_39	feature_40	feature_41	feature_42	feature_43	feature_44	feature_45	feature_46	feature_47	feature_48	feature_49
1	nathanking	RT @nathanking: Seriously the #Trump #Taiwan call could undo decades of work between two essential nations - pretty irresponsible regardles??e		 Seriously the #Trump #Taiwan call could undo decades of work between two essential nations - pretty irresponsible regardles??e	Seriously Trump could decades work two essential nations pretty irresponsible regardlese			0.766945481300354	0.4775693714618683	-0.35249122977256775	0.4523194134235382	0.0020617907866835594	-1.005423665046692	-0.5358497500419617	-0.295163631439209	-0.029957134276628494	1.2156847715377808	1.6307246685028076	-1.5042262077331543	0.23065710067749023	-0.16534046828746796	0.16920243203639984	-0.32506516575813293	0.6267948150634766	0.008431973867118359	0.8570141792297363	-0.5917919874191284	-0.4923841059207916	0.06967992335557938	0.8849132657051086	1.2373536825180054	0.3970854878425598	0.6131131649017334	0.6197913885116577	0.41494694352149963	0.558513879776001	1.437661051750183	1.9214094877243042	-0.2221953570842743	-0.0903031975030899	-0.48553478717803955	-1.0617338418960571	-0.1346863955259323	-0.46825850009918213	-0.2405320256948471	0.4312126338481903	-0.6208394765853882	0.7505110502243042	0.3252750039100647	-0.3686482906341553	0.4559156000614166	0.4666605293750763	0.45833298563957214	-0.3853118121623993	0.20033879578113556	-0.4093053638935089	-0.40679502487182617
1	VA4Hillary1	RT @VA4Hillary1: Trump lies abt arranging call w/ Taiwan,puts national security at risk by not using official communication channels, and b??i		 Trump lies abt arranging call w/ Taiwan,puts national security at risk by not using official communication channels, and b??i	Trump lies abt call w Taiwanputs security risk official channels			-0.548709511756897	0.5431627631187439	-0.7979630827903748	-1.5679831504821777	-1.536417841911316	0.060999006032943726	-0.5417357087135315	0.29817622900009155	0.7150697708129883	0.4080131947994232	-0.13379697501659393	-0.2722313404083252	-1.2917537689208984	-0.743276059627533	-0.006224609445780516	-0.3152771294116974	0.5393492579460144	0.8990337252616882	0.7786950469017029	-0.22478318214416504	-1.1728349924087524	0.5515128970146179	0.22870777547359467	-0.14254817366600037	0.9414160847663879	-0.6187711954116821	0.2992323637008667	0.9647305011749268	0.5813148021697998	0.041650690138339996	0.9694079160690308	1.4042577743530273	0.4565889239311218	0.28620612621307373	0.24369646608829498	1.022123098373413	0.05867604538798332	-1.233236312866211	0.2340954840183258	-0.5312758088111877	0.30940181016921997	0.467700719833374	0.7462361454963684	1.0957409143447876	-0.17598746716976166	0.5511505007743835	0.31138136982917786	-0.31220805644989014	-0.6800397038459778	-0.8055441379547119
1	Matthew_Feltner	RT @Matthew_Feltner: Trump talks to Taiwan and people lose their mind. Obama sells Taiwan weapons worth $1.8 billion in 2015, and no one sa??n		 Trump talks to Taiwan and people lose their mind. Obama sells Taiwan weapons worth $1.8 billion in 2015, and no one sa??n	Trump talks people mind Obama Taiwan 18 billion one san			1.388643503189087	0.25257569551467896	-0.5977761149406433	-0.3264752924442291	-1.1150336265563965	1.1036733388900757	-0.9332408308982849	0.6913464069366455	0.3966808021068573	0.38855239748954773	1.6828442811965942	0.41029736399650574	-1.1870853900909424	-0.5822741985321045	0.2954299747943878	-0.07219137251377106	-0.43978506326675415	-0.30055975914001465	1.3789507150650024	-0.28875479102134705	-1.5013539791107178	0.15349511802196503	0.15716136991977692	1.5239088535308838	1.0914498567581177	0.9470313191413879	-0.5304476618766785	0.9621310234069824	0.5027221441268921	1.0959677696228027	1.6858024597167969	-0.23017215728759766	0.8069620132446289	-0.14997981488704681	0.9345967769622803	0.0971856415271759	-0.2431546300649643	0.22812968492507935	-0.1778615415096283	-1.2268459796905518	0.04547965154051781	-0.9723502397537231	0.9096159338951111	0.47962623834609985	1.3508098125457764	0.6665446162223816	-0.1205071210861206	0.35825207829475403	-0.7997766733169556	0.6004193425178528
1	ajplus	RT @ajplus: BREAKING: Trump spoke w/ Pres Tsai Ing-wen of Taiwan. It's the first time a U.S. president-elect &amp; Taiwan?謒?leader have spoken???io		 BREAKING: Trump spoke w/ Pres Tsai Ing-wen of Taiwan. It's the first time a U.S. president-elect &amp; Taiwan?謒?leader have spoken???io	BREAKING Trump spoke w Pres Tsai Ingwen Taiwan first time US presidentelect Taiwan spokenio			0.19625550508499146	-0.4324774742126465	0.34430330991744995	-0.010172201320528984	-0.9600993990898132	-0.09805073589086533	-1.1334604024887085	0.384881854057312	0.6058763861656189	-0.22713088989257812	0.5146030187606812	-0.3532935082912445	-0.9961375594139099	0.06460165977478027	-0.20678868889808655	-0.5347596406936646	-0.2919968366622925	0.03467245772480965	0.14215214550495148	0.343221515417099	-1.1046086549758911	-0.29609137773513794	0.7194218635559082	0.8614135980606079	0.23189866542816162	1.2055059671401978	-0.2850150763988495	0.2602040469646454	1.1216740608215332	0.8777958750724792	1.2425909042358398	0.8622580766677856	-0.3288257420063019	-0.3556578755378723	-0.24090264737606049	0.45767053961753845	-0.6159228682518005	-0.457110732793808	-0.29438516497612	-0.6798046231269836	0.046207115054130554	-0.22314488887786865	0.5109045505523682	-0.25436994433403015	0.21339498460292816	0.7527479529380798	0.5915642380714417	0.5853129029273987	-0.4545639157295227	0.05350055918097496
1	Max_Fisher	RT @Max_Fisher: Trump statement refers to the nation of Taiwan ??non-recognition of Taiwan has been US policy since 1979. https://t.co/jk7Q?? @w		 Trump statement refers to the nation of Taiwan ??non-recognition of Taiwan has been US policy since 1979. https://t.co/jk7Q?? @w	Trump statement refers nation Taiwan US since 1979 w			0.6280013918876648	0.9226395487785339	-0.24077127873897552	-0.6484664082527161	-1.2878119945526123	-0.5294545888900757	-0.36927518248558044	-0.007664884906262159	0.9726647734642029	0.5111933946609497	1.003680944442749	0.14631260931491852	-1.0973564386367798	-0.32252994179725647	0.22650368511676788	-0.13398058712482452	0.4547756314277649	0.00758671760559082	0.22566647827625275	0.15207862854003906	-1.5890324115753174	0.21645307540893555	0.4119260311126709	0.8274046778678894	1.2511825561523438	0.7960385084152222	-0.041211433708667755	0.6196148991584778	0.9775506854057312	0.16827939450740814	1.6888269186019897	0.6030088663101196	-0.3745299279689789	0.12422610819339752	-0.4043841063976288	0.9573840498924255	-1.36463463306427	-1.1671268939971924	1.0580788850784302	-0.9019056558609009	0.3474273979663849	0.2306537628173828	1.7963579893112183	0.07670773565769196	1.9643858671188354	0.6563659310340881	-0.44002801179885864	-0.6911590099334717	0.5812048316001892	0.7974794507026672
1	chrislhayes	RT @chrislhayes: In September, the Trump Org sent someone to Taiwan inquiring about a possible development near Taiwan's airport https://t.??n		 In September, the Trump Org sent someone to Taiwan inquiring about a possible development near Taiwan's airport https://t.??n	September Trump Org sent inquiring possible development Taiwans airport			0.9201928377151489	0.6713503003120422	-1.6199504137039185	-1.3481260538101196	-1.05774986743927	0.3345675766468048	-0.4848085939884186	0.5013965964317322	0.2290007770061493	0.6586501598358154	-0.4223916232585907	-0.4031820297241211	-0.6673459410667419	0.5402117371559143	-0.649114727973938	-1.1989785432815552	-0.7819409370422363	-0.5285193920135498	0.46770209074020386	-0.012094780802726746	-0.4931158423423767	-0.35142138600349426	0.36948466300964355	1.0148882865905762	-0.02436579018831253	-0.01695678010582924	-0.8194674849510193	1.2661641836166382	0.788695752620697	0.047789737582206726	0.7624303698539734	1.176459550857544	-0.5639359354972839	0.46310287714004517	1.316574215888977	0.660088300704956	-0.6589900255203247	1.1568679809570312	0.41675251722335815	-0.6828955411911011	-0.1165190264582634	-0.34770384430885315	0.116297647356987	0.24354417622089386	0.655990719795227	1.0129928588867188	0.09874960780143738	-0.015644818544387817	0.1315726339817047	-0.017075998708605766
1	rmayemsinger	RT @rmayemsinger: Obama/Cuba Trump/Taiwan false equivalency is off the rails. A bunch of clueless reckless Americans elected a clueless rec??i		 Obama/Cuba Trump/Taiwan false equivalency is off the rails. A bunch of clueless reckless Americans elected a clueless rec??i	ObamaCuba TrumpTaiwan rails clueless reckless Americans clueless reci			0.501301646232605	-0.31970325112342834	-0.01258389838039875	-1.007947325706482	-1.3034030199050903	-1.392892837524414	0.8770157694816589	-0.3413560688495636	0.8656711578369141	-0.6331802606582642	0.914147138595581	0.4896107316017151	-0.4254576861858368	-0.7473243474960327	-0.30130448937416077	0.5544496774673462	0.5698854923248291	-1.039189100265503	0.7798821926116943	-0.31817346811294556	-1.5856759548187256	0.11344687640666962	-0.5339822769165039	-0.23083734512329102	0.6420983076095581	-0.06705854833126068	0.13289324939250946	0.301954984664917	0.7111932635307312	2.0561158657073975	0.5214917659759521	1.2684136629104614	-0.048819415271282196	0.3098951578140259	0.3626003861427307	-0.02060222439467907	1.077537178993225	0.4214012324810028	0.706198513507843	-0.9571273922920227	0.12856651842594147	-0.19363003969192505	-0.332895427942276	-0.2358321100473404	0.8531153798103333	0.9840990900993347	-0.2597755491733551	0.5081184506416321	-0.39576590061187744	0.4248582124710083
1	errolbarnett	RT @errolbarnett: An official complaint from China and more fallout after President-elect Trump speaks with Taiwan's President. My @CBSThis??n		 An official complaint from China and more fallout after President-elect Trump speaks with Taiwan's President. My @CBSThis??n	official complaint China fallout Trump speaks CBSThisn			0.9032023549079895	0.2971154749393463	-0.6398195624351501	-0.592431366443634	-1.234688401222229	0.008131761103868484	-1.0794155597686768	1.1808836460113525	0.918796956539154	0.8378089070320129	0.5150978565216064	0.0035436179023236036	0.27153855562210083	-0.13154850900173187	0.6130302548408508	-0.3116380572319031	-0.08625560998916626	-0.598671019077301	1.5569570064544678	-0.43255504965782166	-0.44440197944641113	-0.02716926671564579	0.22874847054481506	1.324226975440979	0.5678421258926392	0.5594118237495422	-0.6543862223625183	1.009975790977478	0.12809689342975616	0.30676528811454773	0.17150062322616577	-0.6063170433044434	0.12182308733463287	-0.4826829433441162	0.4762418866157532	0.39079713821411133	-0.27805811166763306	-0.00013337736891116947	-0.15910905599594116	-0.8276930451393127	-0.6419695615768433	0.8899605870246887	1.471571922302246	0.07970345765352249	0.9598094820976257	0.9713849425315857	-0.17905226349830627	0.2763952910900116	-0.54142165184021	0.6284396052360535
1	orlandosentinel	RT @orlandosentinel: China hopes Trump call with Taiwan's president won't lead to 'damaged' ties https://t.co/76X1rhYx7g https://t.co/kR6V7??e		 China hopes Trump call with Taiwan's president won't lead to 'damaged' ties https://t.co/76X1rhYx7g https://t.co/kR6V7??e	China hopes call Taiwans president lead ties			0.038055744022130966	-0.014348690398037434	0.09047509729862213	-0.2523318827152252	-0.6544775366783142	0.3188287317752838	-0.40895113348960876	0.323223739862442	0.09083476662635803	0.5569843053817749	0.4724423289299011	-0.06172695383429527	-0.7689077258110046	-1.0556026697158813	-0.224221870303154	-0.3381842076778412	-0.3073994815349579	0.5478252172470093	1.0748826265335083	-0.2895255386829376	-1.2701343297958374	-0.3545626997947693	-0.4784366190433502	1.2413880825042725	0.295278936624527	0.5703685283660889	-0.8351119160652161	1.3274697065353394	1.0431395769119263	0.7651866674423218	1.000917673110962	-0.023442409932613373	0.5758280754089355	0.047858741134405136	-0.3514464199542999	0.004734276328235865	-0.6666188836097717	-0.42399266362190247	0.21492783725261688	-0.760155975818634	0.5316641926765442	-0.45658057928085327	0.48232439160346985	0.21934577822685242	1.5024571418762207	0.9677166938781738	0.7415263652801514	0.1052100881934166	-0.21563401818275452	0.1633501499891281
1	Minimadden	RT @Minimadden: @EricLiptonNYT @onlxn @mega2e Taiwan News is reporting Eric Trump is scheduled to visit to explore business opportunities t??n		 @EricLiptonNYT @onlxn @mega2e Taiwan News is reporting Eric Trump is scheduled to visit to explore business opportunities t??n	onlxn mega2e News Eric scheduled visit explore business tn			0.17972207069396973	0.20651128888130188	-1.1152429580688477	-1.0412160158157349	-1.589499831199646	0.4640344977378845	-0.39177027344703674	0.24206286668777466	0.8446288704872131	0.6482143402099609	0.7741575241088867	-0.4640921354293823	-1.5753659009933472	-0.34145450592041016	-0.12288705259561539	-0.37612488865852356	0.3008768558502197	0.8130812048912048	0.4038298428058624	0.05965195223689079	-1.4323586225509644	-0.2906816601753235	0.8668237328529358	0.685958206653595	0.4553963541984558	-0.06582515686750412	-0.1983797550201416	1.0216835737228394	0.6787023544311523	0.13827729225158691	0.6641818881034851	1.084333896636963	0.1963784396648407	-0.3552236258983612	0.6891470551490784	0.9514611959457397	-0.2780907154083252	-0.2296360433101654	0.07666081190109253	-0.7150796055793762	-0.010444567538797855	-0.36370500922203064	0.5775682330131531	-0.16326788067817688	1.1113781929016113	1.151835322380066	-0.05626137554645538	0.37650322914123535	0.47358906269073486	-0.07985483109951019
1	nytimes	RT @nytimes: Donald Trump spoke by telephone with Taiwan?謒?leader, which could lead to a major rift with China https://t.co/vPNhpVmytug 		 Donald Trump spoke by telephone with Taiwan?謒?leader, which could lead to a major rift with China https://t.co/vPNhpVmytug	Donald spoke telephone Taiwan leader could rift China			-0.5107953548431396	-0.11862289160490036	0.055504053831100464	-0.8239238262176514	-1.107710599899292	-0.22540462017059326	-0.8557034134864807	0.822216272354126	1.295182466506958	0.45459258556365967	0.26335686445236206	-0.811109185218811	-0.8129118084907532	-0.728424072265625	0.11620935052633286	-0.6102802753448486	-0.3780843913555145	0.5596449971199036	0.8114842176437378	0.24730771780014038	-0.574954092502594	0.6741799712181091	0.6216055750846863	1.0815767049789429	0.8618981242179871	0.4095582664012909	-0.04382314905524254	0.4001128673553467	0.7685410976409912	1.1141307353973389	1.0605807304382324	1.22878098487854	1.1413264274597168	-0.26424965262413025	0.18971161544322968	0.9691023230552673	-0.49232035875320435	-0.7829874157905579	-0.772535502910614	-0.5667478442192078	0.26806458830833435	-0.33377087116241455	0.6474031805992126	0.7343153953552246	0.9489791989326477	1.1354625225067139	0.10537400096654892	1.0730278491973877	-0.7275362014770508	-0.26143530011177063
