is_RT	retweet_from	whole_tweet_text	original_text	retweet_text	cleaned_retweet_text	feature_0	feature_1	feature_2	feature_3	feature_4	feature_5	feature_6	feature_7	feature_8	feature_9	feature_10	feature_11	feature_12	feature_13	feature_14	feature_15	feature_16	feature_17	feature_18	feature_19	feature_20	feature_21	feature_22	feature_23	feature_24	feature_25	feature_26	feature_27	feature_28	feature_29	feature_30	feature_31	feature_32	feature_33	feature_34	feature_35	feature_36	feature_37	feature_38	feature_39	feature_40	feature_41	feature_42	feature_43	feature_44	feature_45	feature_46	feature_47	feature_48	feature_49
1	davidschneider	"RT @davidschneider: ""A call from the President of Taiwan for a Donald Trump!"""		" ""A call from the President of Taiwan for a Donald Trump!"""	a call from the president of taiwan for a donald trump	-0.10039839893579483	-0.04148460552096367	0.22415249049663544	-0.21093913912773132	-0.07007726281881332	-0.008859262801706791	-0.32278433442115784	-0.025244230404496193	-0.2941962778568268	0.30812716484069824	-0.30316513776779175	-0.07029066234827042	0.0788579136133194	0.1695936918258667	0.04807545244693756	-0.09507843106985092	-0.05198883265256882	-0.23417499661445618	-0.11854802817106247	0.14380577206611633	-0.11598842591047287	0.30171990394592285	0.03477181866765022	0.1555173546075821	-0.025870593264698982	-0.2512897551059723	-0.05329465866088867	0.2851389944553375	-0.33657822012901306	-0.06849759072065353	-0.368693083524704	-0.44884932041168213	0.1117771565914154	0.19613216817378998	-0.1145787239074707	-0.1420055329799652	-0.4187784492969513	0.12143313139677048	-0.38763174414634705	0.31297752261161804	-0.2000909000635147	-0.0002586760965641588	-0.32560011744499207	-0.05521882697939873	0.11484067887067795	0.15880732238292694	-0.2902604639530182	0.09702377021312714	0.25504475831985474	0.16476276516914368
1	BillKristol	RT @BillKristol: Under Trump, Taiwan becomes 51st state, free Cuba 52nd.		 Under Trump, Taiwan becomes 51st state, free Cuba 52nd.	under trump taiwan becomes 51st state free cuba 52nd	0.23828694224357605	-0.0279727503657341	0.024828068912029266	-0.1882363259792328	-0.3610825538635254	-0.052705664187669754	-0.014087763614952564	-0.07397086918354034	-0.12699776887893677	0.10817297548055649	0.029531782492995262	0.02239483781158924	0.33432820439338684	0.13850080966949463	-0.4783301055431366	-0.5021265745162964	-0.6300696730613708	-0.8019114136695862	0.2668251693248749	0.07813812792301178	0.41599446535110474	0.015695059671998024	-0.3240722119808197	0.4679904282093048	0.44314104318618774	0.3270137310028076	-0.19493812322616577	-0.06587214767932892	-0.28350257873535156	0.22112348675727844	0.2045404016971588	0.28579747676849365	0.8497775197029114	-0.22012755274772644	0.0058737862855196	-0.05478048697113991	-0.09955544024705887	-0.1550276130437851	-0.09843329340219498	-0.43412378430366516	0.27056965231895447	-0.08678750693798065	0.6617479920387268	0.02932218462228775	-0.27325719594955444	-0.13585248589515686	0.04715416207909584	-0.1569850742816925	-0.19644702970981598	0.40212205052375793
1	Daily_Express	RT @Daily_Express: 'SHE CALLED ME' Trump hits back at critics over 'diplomatic blunder' call with Taiwan https://t.co/V7Te3eAkT2 https://t.??n		 'SHE CALLED ME' Trump hits back at critics over 'diplomatic blunder' call with Taiwan https://t.co/V7Te3eAkT2 https://t.??n	she called me trump hits back at critics over diplomatic blunder call with taiwan	-0.06694977730512619	-0.21281762421131134	-0.3502802848815918	0.7056757807731628	0.08940871804952621	-0.41509929299354553	-0.06388945877552032	0.9515417218208313	-0.2918970286846161	0.856484055519104	0.8317608833312988	0.46546679735183716	-0.4590480327606201	0.4856047034263611	0.14683710038661957	0.4564512073993683	-0.07848392426967621	-0.8889622688293457	-0.016973035410046577	0.5597960352897644	0.13075345754623413	-0.3090246915817261	-0.5761262774467468	0.12057449668645859	-0.2557041645050049	-0.20270103216171265	-0.37664559483528137	-0.180362731218338	-0.7348531484603882	-1.041292667388916	-0.3920784294605255	-0.05509684979915619	0.009894763119518757	-0.027414698153734207	0.20025338232517242	0.12456899881362915	0.6146746873855591	0.4455223083496094	-0.4702426493167877	0.3636356294155121	-0.3141208589076996	0.36107155680656433	-1.3722141981124878	0.4727990925312042	0.14570438861846924	-0.1457393616437912	-0.45138490200042725	0.1424611508846283	0.4961850643157959	-0.36821556091308594
1	DavidLawler10	RT @DavidLawler10: Trump has now 1. worried India by saying he'd visit Pakistan 2.invited Duterte to DC 3. angered China by speaking w Taiw??l		 Trump has now 1. worried India by saying he'd visit Pakistan 2.invited Duterte to DC 3. angered China by speaking w Taiw??l	trump has now 1 worried india by saying hed visit pakistan 2invited duterte to dc 3 angered china by speaking w taiwl	0.2332199215888977	-1.492129921913147	-0.4533543586730957	1.4185947179794312	-0.8476515412330627	-0.5540995597839355	1.064909815788269	0.4596329629421234	-0.567486584186554	1.0504894256591797	0.6207928657531738	0.2967434227466583	-0.3153974115848541	0.014525615610182285	-0.23945252597332	0.32456302642822266	0.31510552763938904	-1.244364857673645	-0.2091459035873413	0.10795806348323822	2.1091041564941406	0.11718002706766129	-0.14789633452892303	1.053249716758728	0.0667586401104927	-0.12368108332157135	-1.0986545085906982	-0.7248783707618713	-0.4530307650566101	-0.31989601254463196	0.5936192870140076	-0.07346050441265106	-0.44845128059387207	0.054002076387405396	0.2561285197734833	0.04512574151158333	0.23959596455097198	0.03218861296772957	-0.2294253259897232	0.4477800726890564	0.2740738093852997	0.17982599139213562	-0.011810759082436562	-0.060151029378175735	-0.132940411567688	0.9400061368942261	-0.24161826074123383	0.3633078634738922	0.2528863847255707	-0.7208760380744934
1	anneapplebaum	RT @anneapplebaum: How do we know that the Trump overtures towards Taiwan and the Phillipines aren't motivated by personal commercial inter??l		 How do we know that the Trump overtures towards Taiwan and the Phillipines aren't motivated by personal commercial inter??l	how do we know that the trump overtures towards taiwan and the phillipines arent motivated by personal commercial interl	0.05431680008769035	0.018726607784628868	0.6392362117767334	-0.13847659528255463	-0.3110337555408478	0.3402644991874695	-0.09809716790914536	-0.042296402156353	-0.6684606075286865	-0.42763978242874146	0.006338472943753004	0.3067910969257355	0.14757931232452393	-0.1140979528427124	-0.24745649099349976	0.053685370832681656	-0.26445186138153076	-0.4660021662712097	0.3210110366344452	-0.32610684633255005	0.7640936374664307	0.20566055178642273	0.025943897664546967	0.6357727646827698	0.40882256627082825	-0.10722687840461731	-0.2088710069656372	0.05040581151843071	-0.32723817229270935	-0.4013669192790985	0.3840194642543793	0.5439878702163696	-0.09307907521724701	0.23075588047504425	-0.14879079163074493	-0.11507859081029892	0.175259530544281	-0.33600151538848877	-0.14382128417491913	-0.18664532899856567	-0.10068625956773758	-0.12549816071987152	-0.1707146018743515	-0.37541472911834717	-0.8624142408370972	0.5607640743255615	0.27454841136932373	0.2006351798772812	-0.5219734311103821	-0.2637549042701721
1	cowards_are_us	"RT @cowards_are_us: REVEALED: Trump Organization eyes Taiwan for newest luxury resort location https://t.co/RgX7jbA5KD DOES USA HAVE A ""PLA??n"		" REVEALED: Trump Organization eyes Taiwan for newest luxury resort location https://t.co/RgX7jbA5KD DOES USA HAVE A ""PLA??n"	revealed trump organization eyes taiwan for newest luxury resort location does usa have a plan	-0.16293837130069733	0.044841039925813675	-0.16531772911548615	0.6582979559898376	0.1539795994758606	0.5209514498710632	0.595892608165741	-0.05942434445023537	0.3072845935821533	0.37221479415893555	-0.00183815136551857	-0.610069215297699	-0.06644339859485626	0.6549198627471924	0.7225146889686584	-0.13210290670394897	0.48468905687332153	-0.30280664563179016	0.6067951321601868	0.26146170496940613	0.5491178035736084	0.7017554044723511	0.06742281466722488	0.5157269835472107	0.3061996102333069	-0.0469198115170002	-0.3664345443248749	-0.2447648048400879	-0.2150944024324417	0.15410202741622925	0.0636824518442154	0.3452097475528717	0.6506065130233765	-0.07393704354763031	-0.27949294447898865	-0.8307701349258423	-0.41223546862602234	0.6315622925758362	-0.8309184908866882	-0.26552537083625793	0.2909887433052063	-0.1130710020661354	-0.15217067301273346	-0.0786932036280632	-0.22296291589736938	0.9698389172554016	-0.5327631235122681	-0.15621888637542725	-0.12046299129724503	0.07065676897764206
1	greenhousenyt	RT @greenhousenyt: After Trump's Taiwan phone call fiasco, the Trump Organization is caught lying, denying that it is not planning expansio??n		 After Trump's Taiwan phone call fiasco, the Trump Organization is caught lying, denying that it is not planning expansio??n	after trumps taiwan phone call fiasco the trump organization is caught lying denying that it is not planning expansion	-0.051034629344940186	-0.018887968733906746	0.3386310040950775	-0.11515786498785019	-0.23937568068504333	0.48911237716674805	-0.02750365249812603	-0.04031598940491676	-0.8364003300666809	-0.6436361074447632	-0.18214841187000275	-0.5497291088104248	0.23209190368652344	-0.015644146129488945	0.16840429604053497	-0.1441746950149536	-0.38525307178497314	-0.48712775111198425	0.34846046566963196	0.01783665642142296	-0.19484226405620575	0.506301999092102	0.5303935408592224	0.4247541129589081	0.530845046043396	-0.5347456932067871	-0.07800058275461197	0.42336347699165344	-0.3989461064338684	-0.860766589641571	0.2304307520389557	1.109973430633545	0.4648517668247223	-0.2866569459438324	-0.19312597811222076	-0.4238285720348358	0.02236611396074295	-0.4967631995677948	-0.6620807647705078	-0.614775538444519	-0.06452064216136932	-0.066709503531456	-0.2020881175994873	-0.24413223564624786	-1.0014206171035767	0.4283011853694916	-0.1385798156261444	0.1370730698108673	-0.45012661814689636	-0.2068900614976883
1	kylegriffin1	"RT @kylegriffin1: DNC blasts what they're calling ""Trump? Foolish Taiwan Call"" https://t.co/jxE4KErVwpngg"		" DNC blasts what they're calling ""Trump? Foolish Taiwan Call"" https://t.co/jxE4KErVwpngg"	dnc blasts what theyre calling trump foolish taiwan call	0.08698244392871857	-0.5283824801445007	0.029693491756916046	0.23089170455932617	-0.3110029995441437	0.2954122722148895	-0.3372231721878052	0.2508949041366577	-0.7728676199913025	0.43389150500297546	0.4050067365169525	0.0012737514916807413	-0.12652890384197235	0.018246307969093323	-0.4859970510005951	-0.22820565104484558	-0.6466104388237	-0.5728090405464172	-0.2808915972709656	0.30089354515075684	0.0284729041159153	0.18549606204032898	0.04092877730727196	0.3866179883480072	0.23940575122833252	-0.3798554539680481	-0.5473918914794922	0.16492539644241333	-0.49795782566070557	-0.8485031127929688	0.09753753244876862	0.004188214894384146	-0.38973215222358704	-0.09127454459667206	-0.3957136273384094	0.30005520582199097	-0.3143157362937927	-0.19896510243415833	-0.23338006436824799	-0.05425488203763962	0.22233520448207855	-0.07149544358253479	-0.26158273220062256	-0.29003894329071045	-0.4739369750022888	0.3759113848209381	0.06033962219953537	0.13073693215847015	0.037913739681243896	-0.24377764761447906
1	JackPosobiec	RT @JackPosobiec: Obama turned his back on Taiwan		 Obama turned his back on Taiwan	obama turned his back on taiwan	0.06287023425102234	-0.03631346672773361	-0.5755400657653809	0.5035416483879089	-0.24597109854221344	0.003997931256890297	-0.23370493948459625	0.11000267416238785	0.041431959718465805	0.06031736731529236	0.4499206244945526	0.2506263554096222	-0.25356194376945496	-0.15343992412090302	-0.2900301218032837	-0.06606320291757584	-0.13675566017627716	-0.6152815222740173	0.302704393863678	0.1538233906030655	0.3980017304420471	0.030782954767346382	-0.3038032054901123	0.053608912974596024	0.35855692625045776	0.7720627188682556	-1.2806559801101685	0.018811983987689018	-0.3178788125514984	-0.38699010014533997	0.09774406254291534	-0.24226446449756622	0.5917880535125732	0.3141097128391266	-0.07018217444419861	-0.2594050467014313	-0.2783288359642029	0.2517944276332855	0.028993945568799973	-0.09609920531511307	0.04933292791247368	0.03801890090107918	0.330810546875	0.0039193821139633656	0.3853031396865845	0.7060023546218872	-0.13391070067882538	-0.2592179775238037	0.08524546027183533	0.23456598818302155
1	nytimes	RT @nytimes: Donald Trump spoke by telephone with Taiwan? leader, which could lead to a major rift with China https://t.co/vPNhpVmytuAN		 Donald Trump spoke by telephone with Taiwan? leader, which could lead to a major rift with China https://t.co/vPNhpVmytuAN	donald trump spoke by telephone with taiwan leader which could lead to a major rift with china	-0.15654151141643524	-0.7592688798904419	0.9712777733802795	0.37641432881355286	-0.3756493926048279	-0.7916032075881958	0.03699871525168419	-0.1739896982908249	-0.49265602231025696	0.9611837267875671	-0.31138211488723755	-0.07160947471857071	0.09765598922967911	0.04908626526594162	0.21211174130439758	0.26181259751319885	-0.6397817730903625	-0.3992590308189392	0.24382612109184265	-0.2216411530971527	1.4813772439956665	-0.32369351387023926	-0.3357516825199127	0.8354698419570923	-0.039393216371536255	-1.2345212697982788	-0.621751070022583	-0.22406812012195587	-0.6563504338264465	-0.3531167209148407	0.36417827010154724	-0.5015778541564941	0.20397081971168518	0.4564761817455292	-0.1308397501707077	0.18805022537708282	0.09891247004270554	-0.18733271956443787	-1.2202045917510986	0.5923280119895935	-0.49768733978271484	-0.24825559556484222	-0.33652690052986145	-0.20872171223163605	-0.6515069007873535	0.6880284547805786	-0.45683082938194275	0.06078144907951355	-0.04231686145067215	-0.5801255106925964
1	nytimes	RT @nytimes: Donald Trump spoke by telephone with Taiwan? leader, which could lead to a major rift with China https://t.co/vPNhpVmytug 		 Donald Trump spoke by telephone with Taiwan? leader, which could lead to a major rift with China https://t.co/vPNhpVmytug	donald trump spoke by telephone with taiwan leader which could lead to a major rift with china	-0.1750684678554535	-0.7602931261062622	0.9163846969604492	0.4553931653499603	-0.416578471660614	-0.7926378846168518	0.039535582065582275	-0.1089538186788559	-0.47042372822761536	0.9693406820297241	-0.31972789764404297	-0.0753551721572876	0.08071759343147278	0.04772568494081497	0.16559112071990967	0.38682371377944946	-0.5817402005195618	-0.36370837688446045	0.20091454684734344	-0.23113030195236206	1.4352779388427734	-0.32597991824150085	-0.26396986842155457	0.8559098839759827	-0.07349706441164017	-1.2865639925003052	-0.5801650881767273	-0.13742154836654663	-0.6064786314964294	-0.3528364598751068	0.3611941635608673	-0.6146911978721619	0.14075396955013275	0.48672500252723694	-0.13104422390460968	0.21314255893230438	0.09553125500679016	-0.17364802956581116	-1.2507426738739014	0.705825686454773	-0.47626784443855286	-0.3096027970314026	-0.3274895250797272	-0.20853638648986816	-0.6308270692825317	0.7088818550109863	-0.4395989775657654	0.13223524391651154	-0.017413867637515068	-0.6240288615226746
