is_RT	retweet_from	whole_tweet_text	original_text	retweet_text	stopwords_removed_retweet_text	feature_0	feature_1	feature_2	feature_3	feature_4	feature_5	feature_6	feature_7	feature_8	feature_9	feature_10	feature_11	feature_12	feature_13	feature_14	feature_15	feature_16	feature_17	feature_18	feature_19	feature_20	feature_21	feature_22	feature_23	feature_24	feature_25	feature_26	feature_27	feature_28	feature_29	feature_30	feature_31	feature_32	feature_33	feature_34	feature_35	feature_36	feature_37	feature_38	feature_39	feature_40	feature_41	feature_42	feature_43	feature_44	feature_45	feature_46	feature_47	feature_48	feature_49
1	Max_Fisher	RT @Max_Fisher: Trump statement refers to the nation of Taiwan ??non-recognition of Taiwan has been US policy since 1979. https://t.co/jk7Q?? @w		 Trump statement refers to the nation of Taiwan ??non-recognition of Taiwan has been US policy since 1979. https://t.co/jk7Q?? @w	Trump statement refers nation Taiwan US since 1979 w	-0.10509449243545532	0.07046275585889816	0.22838865220546722	-0.09071587026119232	0.07414175570011139	0.18811437487602234	-0.11873126775026321	-0.06401586532592773	0.01038192305713892	-0.059680987149477005	-0.03692670911550522	-0.06468488276004791	0.0009313308401033282	-0.18505340814590454	-0.07848145067691803	-0.10461321473121643	-0.02565068192780018	0.06437423825263977	-0.019328057765960693	-0.05700334906578064	-0.002943730913102627	0.028163662180304527	0.08850979804992676	0.16761493682861328	-0.04733223095536232	-0.20486070215702057	0.3976094722747803	-0.12422402948141098	-0.07575535774230957	-0.12063872814178467	0.05146760866045952	0.0832885131239891	-0.05642826482653618	0.2874835133552551	0.2888456881046295	-0.08734363317489624	0.18933342397212982	-0.33817315101623535	-0.03711237385869026	0.07349628210067749	0.06281785666942596	-0.044756222516298294	0.10810884833335876	-0.23677334189414978	0.20553697645664215	-0.06029893457889557	-0.055034536868333817	-0.23605328798294067	-0.12488407641649246	-0.1052190512418747
1	PaulTyredagh81	RT @PaulTyredagh81: BBC News - Trump-Taiwan call breaks US policy stance https://t.co/H0kulBED74 He is dangerously clueless.		 BBC News - Trump-Taiwan call breaks US policy stance https://t.co/H0kulBED74 He is dangerously clueless.	BBC News TrumpTaiwan call breaks US stance dangerously clueless	0.10589734464883804	-0.07961899042129517	0.2755206823348999	-0.004552412778139114	0.028479376807808876	0.07578269392251968	-0.19378094375133514	-0.3178732097148895	0.09541210532188416	-0.2983380854129791	0.3300670087337494	0.32922452688217163	0.08727645874023438	-0.19741998612880707	-0.679988443851471	-0.00890117883682251	-0.23353803157806396	0.25946056842803955	0.16402773559093475	-0.5311822891235352	0.05030868947505951	-0.3957100808620453	0.6418238282203674	0.2907310128211975	0.15386134386062622	-0.8068037033081055	0.5904167890548706	0.0035564936697483063	-0.10571806877851486	-0.4803423285484314	-0.5119526386260986	0.8091900944709778	0.45000913739204407	0.744325578212738	0.6317554116249084	-0.05591677129268646	0.404232919216156	-0.19991271197795868	-0.256001353263855	0.019183626398444176	-0.0664147213101387	-0.3709188997745514	0.2656576931476593	-0.7344908714294434	0.6592264771461487	-0.3714444637298584	-0.3167852759361267	-0.5674377083778381	-0.264177531003952	-0.43079933524131775
1	kurteichenwald	RT @kurteichenwald: I wonder how conservs will respond to Trump having just reversed a China/Taiwan policy put in place by Reagan &amp; honored???		 I wonder how conservs will respond to Trump having just reversed a China/Taiwan policy put in place by Reagan &amp; honored???	wonder Trump ChinaTaiwan policy Reagan amp	0.03001067042350769	-0.07048927992582321	0.025318650528788567	0.15026414394378662	0.05961419641971588	-0.07075434923171997	0.06621424108743668	-0.26935911178588867	0.1402806043624878	0.10336144268512726	0.13815811276435852	-0.00460142781957984	0.23617878556251526	-0.2076803594827652	-0.3681831657886505	-0.0044716233387589455	-0.12465504556894302	0.35914677381515503	0.10329536348581314	-0.24902580678462982	-0.06775220483541489	-0.07470855116844177	0.2273212969303131	0.2724524736404419	0.06508651375770569	-0.39647552371025085	0.24309758841991425	-0.02453305572271347	-0.07868779450654984	-0.2957737147808075	-0.08340367674827576	0.24935616552829742	0.0035465587861835957	0.10633237659931183	0.3151388168334961	0.1280834823846817	0.11421835422515869	-0.05593289062380791	0.036390870809555054	0.005009931046515703	-0.15144823491573334	-0.05759766697883606	0.14331892132759094	-0.2446267008781433	0.4402291178703308	-0.2545998692512512	-0.09138844162225723	-0.3516860008239746	-0.1378457099199295	-0.04319275543093681
1	JuddLegum	RT @JuddLegum: 2. In TOTALLY UNRELATED NEWS the Trump Organization is looking to do business in Taiwan https://t.co/OeNFigjVkZ		 2. In TOTALLY UNRELATED NEWS the Trump Organization is looking to do business in Taiwan https://t.co/OeNFigjVkZ	2 TOTALLY UNRELATED NEWS Trump Organization looking business Taiwan	-0.05881553515791893	0.036187801510095596	0.010083409026265144	0.190487802028656	-0.11632440239191055	0.13121604919433594	0.31428709626197815	0.11609697341918945	-0.015640677884221077	0.12805502116680145	0.11899319291114807	-0.29941973090171814	0.33791056275367737	-0.09074936807155609	0.12464794516563416	0.22044911980628967	0.16637253761291504	0.1258438527584076	0.0056300088763237	0.03550843521952629	-0.30659765005111694	0.34051650762557983	-0.014499245211482048	0.18651354312896729	0.06618129462003708	0.010820329189300537	0.1807674914598465	-0.11723461002111435	-0.04421262815594673	-0.2077913135290146	0.1411035656929016	-0.29505398869514465	-0.4262431561946869	-0.06769222021102905	0.20164693892002106	-0.01829960197210312	0.0267979484051466	-0.16354891657829285	0.13743816316127777	0.00828692875802517	0.10204332321882248	0.18345847725868225	0.30242276191711426	0.12610672414302826	0.2114616334438324	0.14283184707164764	0.17892351746559143	-0.2802537679672241	-0.13995464146137238	-0.12965929508209229
1	phhensley	RT @phhensley: Somebody needs to explain to the Chinese that they should take the Trump Taiwan call seriously, but not literally		 Somebody needs to explain to the Chinese that they should take the Trump Taiwan call seriously, but not literally	Somebody explain take call literally	-0.0961986780166626	0.07223440706729889	0.1445625275373459	-0.045709602534770966	0.11920297890901566	0.21225544810295105	-0.03222091495990753	-0.1368156522512436	0.0017602370353415608	-0.016816994175314903	-0.054152484983205795	-0.08605184406042099	0.03602077439427376	-0.11160927265882492	-0.0678008422255516	-0.09088242799043655	-0.08732502907514572	0.18414409458637238	-0.1576005071401596	-0.17200402915477753	0.05421997234225273	0.10539974272251129	-0.01621297560632229	0.21333464980125427	-0.04272162914276123	-0.24906355142593384	0.3900173604488373	0.006124731153249741	0.006806108169257641	0.05003314092755318	0.07216380536556244	-0.0073312981985509396	-0.25448480248451233	0.04837196320295334	0.3680303990840912	0.04427999630570412	0.11446082592010498	-0.38501161336898804	0.1098167821764946	0.15735431015491486	0.04164372384548187	-0.039165228605270386	0.2224246859550476	-0.12637022137641907	0.17470332980155945	-0.16381709277629852	-0.004393105395138264	-0.3430897295475006	-0.027846558019518852	0.02361595816910267
1	realDonaldTrump	"""@stevesipress: RT @realDonaldTrump: Entrepreneurs: Believe in yourself. If you don't, nobody else will!"	" ""@stevesipress:"	 Entrepreneurs: Believe in yourself. If you don't, nobody else will!	Entrepreneurs Believe yourself dont nobody else will	-0.10818061977624893	0.05072110891342163	0.11624500155448914	-0.03465978801250458	0.15838244557380676	0.18245913088321686	-0.012187238782644272	-0.18348002433776855	0.03728463500738144	-0.016153493896126747	-0.013370807282626629	-0.13838034868240356	0.013459683395922184	-0.1621079444885254	-0.05193568766117096	-0.05343956500291824	-0.05550567805767059	0.2434895783662796	-0.15070441365242004	-0.16469109058380127	0.04920085147023201	0.11541697382926941	0.004418419674038887	0.24367739260196686	-0.08249249309301376	-0.2926759719848633	0.37829989194869995	0.0164792537689209	0.006936132907867432	0.0516342967748642	0.08918728679418564	-0.028752652928233147	-0.31337985396385193	-0.009743205271661282	0.3433053195476532	0.06533575803041458	0.09069809317588806	-0.35499951243400574	0.15528815984725952	0.17310483753681183	0.007630211766809225	-0.019624914973974228	0.17694918811321259	-0.10304830968379974	0.19117535650730133	-0.2199612557888031	0.04876823350787163	-0.329467236995697	-0.03422185406088829	0.07682355493307114
1	_Makada_	RT @_Makada_: MSM says Trump can't talk to the leader of Taiwan but Hillary can accept millions of dollars from countries that enslave wome??e		 MSM says Trump can't talk to the leader of Taiwan but Hillary can accept millions of dollars from countries that enslave wome??e	MSM says Trump cant Taiwan Hillary accept millions countries enslave	-0.2739599645137787	-0.16977399587631226	0.012147353030741215	0.3795028328895569	0.42429205775260925	0.11994000524282455	-0.06390199065208435	-0.5419691205024719	-0.46958276629447937	0.414372980594635	-0.1890258491039276	0.010405582375824451	0.09385097026824951	0.5267890691757202	-0.1098598763346672	-0.36370137333869934	-0.08479470014572144	-0.23589524626731873	0.11197438091039658	-0.3930029571056366	0.7889201641082764	0.4748086631298065	0.41063621640205383	-0.5911105275154114	-0.24745739996433258	-0.08581270277500153	0.8609040975570679	-0.2922315299510956	-0.3726109564304352	1.17417311668396	0.2718678116798401	0.5527878999710083	-0.08260748535394669	-0.4588318169116974	0.17154192924499512	0.21347105503082275	0.35906654596328735	-0.5408560633659363	0.48274680972099304	0.8930110335350037	0.12487129122018814	0.5776348114013672	-0.6247920989990234	-0.24838030338287354	0.24105292558670044	-0.49757152795791626	0.3931717574596405	-0.19731509685516357	0.11985994130373001	1.3093677759170532
1	terrymendozer	RT @terrymendozer: Obama will not release info to congress on refugees deal and y'all worried about a congratulatory call from our ally Tai??e		 Obama will not release info to congress on refugees deal and y'all worried about a congratulatory call from our ally Tai??e	Obama congress refugees deal yall congratulatory call	0.04869375377893448	0.04621706157922745	0.16379274427890778	-0.05442966893315315	0.23153065145015717	0.15870122611522675	-0.07999466359615326	-0.2611437737941742	0.07839713245630264	-0.012414962984621525	-0.0721912533044815	-0.16382649540901184	-0.06154054030776024	0.037280913442373276	-0.2114187628030777	-0.20770272612571716	-0.15892507135868073	0.2439967393875122	-0.15936985611915588	-0.08933276683092117	0.17956946790218353	0.017129670828580856	-0.039870984852313995	0.27934277057647705	-0.011416581459343433	-0.27716392278671265	0.3046884536743164	0.025243282318115234	-0.04145703464746475	0.042567335069179535	0.002697937423363328	0.0022542059887200594	-0.02267894148826599	0.029391469433903694	0.2435949593782425	0.19963344931602478	0.23774686455726624	-0.2619735300540924	0.05898822844028473	0.07789251953363419	-0.02862992323935032	-0.10842931270599365	0.0646597370505333	-0.2126195728778839	0.23379184305667877	-0.12620683014392853	-0.19103439152240753	-0.2150365710258484	-0.06879133731126785	0.1534613072872162
1	American1765	RT @American1765: Trump repairs relations w/more than Taiwan. Duterte felt rapport with Trump, assures U.S.-Philippines ties intact		 Trump repairs relations w/more than Taiwan. Duterte felt rapport with Trump, assures U.S.-Philippines ties intact	Trump repairs relations Taiwan Duterte felt rapport assures ties intact	-0.1431608349084854	0.08687437325716019	0.11638522148132324	-0.06854445487260818	0.017116881906986237	0.21472781896591187	-0.04012612998485565	-0.07731293141841888	0.053645048290491104	0.0025448803789913654	-0.05773533880710602	-0.10234881192445755	0.0461796373128891	-0.14097152650356293	-0.021365489810705185	-0.05090966448187828	-0.03661328926682472	0.08921646326780319	-0.058403532952070236	-0.102684386074543	0.011645298451185226	0.11500070989131927	-0.01026403158903122	0.1827443540096283	-0.09709524363279343	-0.10591772943735123	0.4150109887123108	-0.09952142089605331	-0.05701638013124466	-0.04679873213171959	0.16268423199653625	-0.0303655993193388	-0.23300801217556	0.15170064568519592	0.28901198506355286	-0.031735341995954514	0.1964481770992279	-0.3610990643501282	0.0253000408411026	0.1105891689658165	0.09252779930830002	-0.043331023305654526	0.17412441968917847	-0.1262986958026886	0.14780381321907043	-0.1054612249135971	0.035603854805231094	-0.27074408531188965	-0.11566174030303955	-0.033446215093135834
1	DanEggenWPost	RT @DanEggenWPost: Live footage from the State Department in wake of Trump Taiwan call https://t.co/DWRx8vRDoj		 Live footage from the State Department in wake of Trump Taiwan call https://t.co/DWRx8vRDoj	Live State Department Taiwan call	-0.11384540051221848	0.08339813351631165	0.09508701413869858	-0.06451182812452316	0.10989387333393097	0.17624276876449585	-0.02989957481622696	-0.1197504848241806	0.029893621802330017	-0.015905551612377167	-0.023230401799082756	-0.11868331581354141	0.0048747071996331215	-0.10895010828971863	-0.04695039242506027	-0.059526477009058	-0.04685813933610916	0.21451379358768463	-0.11617124825716019	-0.13885696232318878	0.0480322390794754	0.11830876767635345	0.0014143449952825904	0.20695176720619202	-0.07212339341640472	-0.2107767015695572	0.34982261061668396	-0.01853078603744507	-0.0254965890198946	0.020694512873888016	0.10823117196559906	-0.025465255603194237	-0.26287829875946045	0.011394721455872059	0.3182455897331238	0.040365129709243774	0.0895458534359932	-0.32331207394599915	0.10822126269340515	0.1551317423582077	0.046841200441122055	-0.02469162456691265	0.16844142973423004	-0.10315271466970444	0.15900108218193054	-0.1445542573928833	0.04846423491835594	-0.26958024501800537	-0.02967432513833046	0.05927600339055061
1	TimOBrien	RT @TimOBrien: Trump Organization has been fishing for biz deals in Taiwan but I'm sure that wasn't the reason PEOTUS called https://t.co/n??n		 Trump Organization has been fishing for biz deals in Taiwan but I'm sure that wasn't the reason PEOTUS called https://t.co/n??n	Trump Organization fishing biz deals sure PEOTUS called	-0.1306096762418747	0.08467984199523926	0.013707426376640797	0.15653733909130096	0.07657568156719208	0.15002107620239258	0.2351401299238205	-0.08864542841911316	-0.09462575614452362	0.10273178666830063	0.05737145245075226	-0.16627764701843262	0.08549794554710388	-0.10419149696826935	0.08614367246627808	-0.012995685450732708	0.05710397660732269	0.16280393302440643	-0.06711620837450027	-0.14659282565116882	0.017975088208913803	0.28846949338912964	-0.0993771031498909	0.23337312042713165	0.007295600604265928	-0.18861491978168488	0.2601882219314575	-0.11704736202955246	-0.025604737922549248	0.010999996215105057	0.22439666092395782	-0.20098407566547394	-0.3868401050567627	-0.057354219257831573	0.31549379229545593	0.07713636010885239	0.01882530003786087	-0.2921980321407318	0.09679187089204788	0.10725423693656921	0.07231829315423965	0.11061662435531616	0.24354729056358337	0.03425244614481926	0.16541166603565216	-0.0017944835126399994	0.12000634521245956	-0.3771184980869293	0.0032662544399499893	0.11130668222904205
